operation,_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,ts,unit,value,filename,_default_access,_group_modify,_group_privileged,_group_read_only,_row_etag,_row_owner
NEW,2afa4f78-9088-47f3-9acc-e718b9164f46,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000645,uri_user,8/7/13 1:28,C,24,alfashir1_B12.csv,,,,,,
NEW,ef0b8ee3-4248-49ab-b15b-36db02d99875,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000645,uri_user,8/7/13 1:35,C,24,alfashir1_B12.csv,,,,,,
NEW,565d6e44-3ad3-4b85-bb0f-e038366595dc,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000645,uri_user,8/7/13 1:42,C,23.5,alfashir1_B12.csv,,,,,,
NEW,43bacfeb-6095-4f0c-8b7f-8d24c199b93b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000645,uri_user,8/7/13 1:50,C,23.5,alfashir1_B12.csv,,,,,,
NEW,ee426f2f-7190-43d8-ab7e-90607b3544b0,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000646,uri_user,8/7/13 1:57,C,23.5,alfashir1_B12.csv,,,,,,
NEW,2c1eb81f-1bc8-47dd-beae-0c136a89ef8e,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000646,uri_user,8/7/13 2:04,C,23,alfashir1_B12.csv,,,,,,
NEW,d84af229-1214-49a0-afd5-19caed895732,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000646,uri_user,8/7/13 2:12,C,23,alfashir1_B12.csv,,,,,,
NEW,e7dbc215-f8bc-4799-990a-a98119f3146f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000646,uri_user,8/7/13 2:19,C,23,alfashir1_B12.csv,,,,,,
NEW,59706811-52a5-452f-b37e-75f451e1d36d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000646,uri_user,8/7/13 2:27,C,23,alfashir1_B12.csv,,,,,,
NEW,2e37fc83-58c9-4495-af19-df7b4510ef5c,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000646,uri_user,8/7/13 2:34,C,23,alfashir1_B12.csv,,,,,,
NEW,59531df1-2950-404a-b110-33114405e874,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000646,uri_user,8/7/13 2:41,C,23,alfashir1_B12.csv,,,,,,
NEW,da6926f4-2e3b-48cf-a9e0-aa7e616b1967,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000647,uri_user,8/7/13 2:49,C,22.5,alfashir1_B12.csv,,,,,,
NEW,5341adce-2faf-4bd2-978d-a4c444abed57,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000647,uri_user,8/7/13 2:56,C,22.5,alfashir1_B12.csv,,,,,,
NEW,185f964a-882e-49fd-b200-034515f4d915,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000647,uri_user,8/7/13 3:04,C,22.5,alfashir1_B12.csv,,,,,,
NEW,2be93cd2-48cc-4b38-a361-befc53bc8451,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000647,uri_user,8/7/13 3:11,C,22.5,alfashir1_B12.csv,,,,,,
NEW,7e6d637c-9fbd-4dd6-9fe1-56496a8cfe2d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000647,uri_user,8/7/13 3:18,C,22.5,alfashir1_B12.csv,,,,,,
NEW,374031a0-f51d-43f7-944a-f01245085d16,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000647,uri_user,8/7/13 3:26,C,22.5,alfashir1_B12.csv,,,,,,
NEW,10da6c97-24da-4e23-bafc-80f3a78470c6,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000648,uri_user,8/7/13 3:33,C,22.5,alfashir1_B12.csv,,,,,,
NEW,8edda67b-a338-44b4-8ed3-634031e51380,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000648,uri_user,8/7/13 3:40,C,24,alfashir1_B12.csv,,,,,,
NEW,01597585-6b76-44a7-90b9-50b64c0edb73,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000648,uri_user,8/7/13 3:48,C,34,alfashir1_B12.csv,,,,,,
NEW,40695000-c51f-48b6-a9ef-f61a9779420e,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000648,uri_user,8/7/13 3:55,C,59,alfashir1_B12.csv,,,,,,
NEW,7553e671-e68c-4ca6-a30d-c83a7963d3cf,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000648,uri_user,8/7/13 4:03,C,64.5,alfashir1_B12.csv,,,,,,
NEW,726b5d18-51ae-4e5b-a817-48aced56cfee,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000649,uri_user,8/7/13 4:10,C,60.5,alfashir1_B12.csv,,,,,,
NEW,a02b987f-b4e4-436a-8e5e-38454bfb87a2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000649,uri_user,8/7/13 4:17,C,62.5,alfashir1_B12.csv,,,,,,
NEW,542649e2-4938-4f4f-8720-deaa0f1140c2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000649,uri_user,8/7/13 4:25,C,57.5,alfashir1_B12.csv,,,,,,
NEW,d3304701-6050-4912-82aa-305a244064ec,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000649,uri_user,8/7/13 4:32,C,52,alfashir1_B12.csv,,,,,,
NEW,ddf2878c-1660-4319-8ea7-66f927c714e5,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000649,uri_user,8/7/13 4:40,C,47,alfashir1_B12.csv,,,,,,
NEW,1a58abf3-f6e5-4de8-a556-e8fb4878937b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000650,uri_user,8/7/13 4:47,C,44.5,alfashir1_B12.csv,,,,,,
NEW,4f5ca011-ff7a-4893-bcef-570d764e9a45,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000650,uri_user,8/7/13 4:54,C,42,alfashir1_B12.csv,,,,,,
NEW,19c29004-0eb2-407c-9e31-70d2b4efb64f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000650,uri_user,8/7/13 5:02,C,39.5,alfashir1_B12.csv,,,,,,
NEW,ba56fe8d-f702-4428-9c79-2743d2999016,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000650,uri_user,8/7/13 5:09,C,37.5,alfashir1_B12.csv,,,,,,
NEW,0b962b0e-2df0-4112-a1cc-d680b78eaccd,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000650,uri_user,8/7/13 5:16,C,36,alfashir1_B12.csv,,,,,,
NEW,5cbb4494-cfc7-4a9e-b799-55fa0b624342,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000651,uri_user,8/7/13 5:24,C,35,alfashir1_B12.csv,,,,,,
NEW,38608ea3-cbd0-4eb6-ae5a-f5b011355e8c,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000651,uri_user,8/7/13 5:31,C,33.5,alfashir1_B12.csv,,,,,,
NEW,4c281726-b27b-4f33-8639-74ef2b84ecb3,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000651,uri_user,8/7/13 5:39,C,32.5,alfashir1_B12.csv,,,,,,
NEW,291edec5-48f9-4a77-96c7-8eca8d0f0b17,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000651,uri_user,8/7/13 5:46,C,31.5,alfashir1_B12.csv,,,,,,
NEW,19bd5355-20f7-4828-a5f1-e97768d16691,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000652,uri_user,8/7/13 5:53,C,31,alfashir1_B12.csv,,,,,,
NEW,8cc020e2-03cc-4ad9-90c0-663dd877fd48,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000652,uri_user,8/7/13 6:01,C,30,alfashir1_B12.csv,,,,,,
NEW,3598f1bc-d045-4638-9cb3-8c08fa0caf76,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000652,uri_user,8/7/13 6:08,C,29,alfashir1_B12.csv,,,,,,
NEW,5a00fe40-e058-448a-9702-c4beeacb03b7,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000652,uri_user,8/7/13 6:16,C,28.5,alfashir1_B12.csv,,,,,,
NEW,63ba234b-7ebf-44c6-b82d-bbdbde48a319,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000652,uri_user,8/7/13 6:23,C,27.5,alfashir1_B12.csv,,,,,,
NEW,eb9fd223-918b-458b-b65d-c18e8c5f5bf0,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000653,uri_user,8/7/13 6:30,C,27,alfashir1_B12.csv,,,,,,
NEW,78767a5c-be03-426c-b5dd-6e7af000e124,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000653,uri_user,8/7/13 6:38,C,26.5,alfashir1_B12.csv,,,,,,
NEW,39eeadcd-348c-4f7f-8f73-1f868953e9d9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000653,uri_user,8/7/13 6:45,C,26,alfashir1_B12.csv,,,,,,
NEW,ff642a15-3261-47eb-989e-2b1aa7254327,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000654,uri_user,8/7/13 6:52,C,25.5,alfashir1_B12.csv,,,,,,
NEW,96e245d1-5b6f-44dc-840e-1e2d7a5dc681,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000654,uri_user,8/7/13 7:00,C,25,alfashir1_B12.csv,,,,,,
NEW,b77a0fbc-f093-4e55-863a-785e5cfe4412,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000654,uri_user,8/7/13 7:07,C,25,alfashir1_B12.csv,,,,,,
NEW,235e3c5b-d85b-4f6b-bbb3-b6512b26b023,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000654,uri_user,8/7/13 7:15,C,24.5,alfashir1_B12.csv,,,,,,
NEW,f813e50d-2655-4e67-890c-771a6f97880a,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000654,uri_user,8/7/13 7:22,C,24.5,alfashir1_B12.csv,,,,,,
NEW,2ee50c29-0e26-4081-b2a9-db97889e281f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000655,uri_user,8/7/13 7:29,C,24,alfashir1_B12.csv,,,,,,
NEW,e334694c-6d8f-46f6-925f-baa2ae523929,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000655,uri_user,8/7/13 7:37,C,24,alfashir1_B12.csv,,,,,,
NEW,376874ff-1cab-44bd-8467-180d7789c984,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000655,uri_user,8/7/13 7:44,C,24,alfashir1_B12.csv,,,,,,
NEW,e1aaeedc-e399-4c53-9838-530feeaa0479,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000655,uri_user,8/7/13 7:52,C,24,alfashir1_B12.csv,,,,,,
NEW,81e6d89b-6ddc-42f7-8349-baccd63b47e4,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000656,uri_user,8/7/13 7:59,C,24,alfashir1_B12.csv,,,,,,
NEW,0b172241-c05d-4b60-9a8b-37823d83a25f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000656,uri_user,8/7/13 8:06,C,36.5,alfashir1_B12.csv,,,,,,
NEW,65c09a20-3778-4479-8e45-7d6b1fe226f1,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000656,uri_user,8/7/13 8:14,C,56,alfashir1_B12.csv,,,,,,
NEW,0b8cbb9c-92cb-4b37-9b51-28025873e1aa,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000656,uri_user,8/7/13 8:21,C,52,alfashir1_B12.csv,,,,,,
NEW,e7b16f6d-b641-45b3-96a9-7da36a1e72b5,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000656,uri_user,8/7/13 8:28,C,46.5,alfashir1_B12.csv,,,,,,
NEW,80f5d34f-57ac-4958-8af1-8b5298285c51,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000656,uri_user,8/7/13 8:36,C,42.5,alfashir1_B12.csv,,,,,,
NEW,2aed624e-dad4-4fee-99c0-a3de765e307f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000656,uri_user,8/7/13 8:43,C,40,alfashir1_B12.csv,,,,,,
NEW,88f0a61f-c544-4df6-8092-84dd43189eb2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000657,uri_user,8/7/13 8:51,C,37,alfashir1_B12.csv,,,,,,
NEW,5b06ddc3-5c7a-4b81-829d-5730485142d9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000657,uri_user,8/7/13 8:58,C,34.5,alfashir1_B12.csv,,,,,,
NEW,9cc890c4-a17a-47fd-a877-072786fb0bed,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000657,uri_user,8/7/13 9:05,C,32,alfashir1_B12.csv,,,,,,
NEW,d79c913c-52c1-4572-9e73-35bb38fd0b56,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000657,uri_user,8/7/13 9:13,C,30.5,alfashir1_B12.csv,,,,,,
NEW,39cc7d89-8e39-4c46-b497-5e80ecdb2130,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000657,uri_user,8/7/13 9:20,C,30.5,alfashir1_B12.csv,,,,,,
NEW,817288f7-0ce3-4209-9f98-0b79cb11a0d5,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000657,uri_user,8/7/13 9:27,C,32,alfashir1_B12.csv,,,,,,
NEW,b68db253-d17f-4e7c-ad21-f7ec15057477,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000657,uri_user,8/7/13 9:35,C,31,alfashir1_B12.csv,,,,,,
NEW,fdd8c0ab-11dc-490c-979c-26feb848a1b2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000658,uri_user,8/7/13 9:42,C,31,alfashir1_B12.csv,,,,,,
NEW,414e82fc-69fa-4f13-ba67-bb17ed9ef7f7,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000658,uri_user,8/7/13 9:50,C,31,alfashir1_B12.csv,,,,,,
NEW,0db8b882-f584-4ccd-b394-5caf83c8017b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000658,uri_user,8/7/13 9:57,C,31,alfashir1_B12.csv,,,,,,
NEW,4e9ed82e-c42f-483f-b1ff-3af49b3aef27,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000658,uri_user,8/7/13 10:04,C,31,alfashir1_B12.csv,,,,,,
NEW,f92119cc-82bf-4ed9-b6b2-074e647cae27,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000658,uri_user,8/7/13 10:12,C,30.5,alfashir1_B12.csv,,,,,,
NEW,c1326937-0aab-4fb7-b999-e5f763317895,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000658,uri_user,8/7/13 10:19,C,31,alfashir1_B12.csv,,,,,,
NEW,0c8b1adc-09bb-4db8-a842-f98888449686,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000658,uri_user,8/7/13 10:27,C,32,alfashir1_B12.csv,,,,,,
NEW,bf8bdcf8-348f-4f99-a327-beaa46a74ba9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000659,uri_user,8/7/13 10:34,C,32,alfashir1_B12.csv,,,,,,
NEW,1149c767-b48b-4585-82e2-ea64bd0e82da,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000659,uri_user,8/7/13 10:41,C,33.5,alfashir1_B12.csv,,,,,,
NEW,ebba89ac-f0ad-44cd-b4bb-ccca3f20c7ad,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000659,uri_user,8/7/13 10:49,C,35.5,alfashir1_B12.csv,,,,,,
NEW,c27f8c6b-e844-4bc6-8d23-63bab2997fdf,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000659,uri_user,8/7/13 10:56,C,36.5,alfashir1_B12.csv,,,,,,
NEW,13cdc1b9-ec0e-4954-b06e-184f8e26a20f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000659,uri_user,8/7/13 11:03,C,36.5,alfashir1_B12.csv,,,,,,
NEW,aa5881ba-a345-407f-aebc-1cab9d97e0e7,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000659,uri_user,8/7/13 11:11,C,37,alfashir1_B12.csv,,,,,,
NEW,1d308b7f-2cf3-471a-8d67-f278a8a81f2d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000660,uri_user,8/7/13 11:18,C,38,alfashir1_B12.csv,,,,,,
NEW,953e1c22-c2e4-4062-a7ea-d8f69177a30c,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000660,uri_user,8/7/13 11:26,C,38,alfashir1_B12.csv,,,,,,
NEW,0068da3c-4e5a-4013-a711-528003b0f7c1,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000660,uri_user,8/7/13 11:33,C,38.5,alfashir1_B12.csv,,,,,,
NEW,5019d22e-7527-4350-a710-03175da433da,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000660,uri_user,8/7/13 11:40,C,38.5,alfashir1_B12.csv,,,,,,
NEW,87681637-6f2c-4029-94df-72ec37d78303,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000660,uri_user,8/7/13 11:48,C,39.5,alfashir1_B12.csv,,,,,,
NEW,da3cb685-c401-4c2e-b0c2-1873b2bb6320,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000660,uri_user,8/7/13 11:55,C,40,alfashir1_B12.csv,,,,,,
NEW,d27f370b-15ac-450e-a78a-4724fc060011,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000660,uri_user,8/7/13 12:03,C,40.5,alfashir1_B12.csv,,,,,,
NEW,ba1af909-264d-47f8-9e8d-f5aa79c69167,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000661,uri_user,8/7/13 12:10,C,39,alfashir1_B12.csv,,,,,,
NEW,0f2d1f3f-b493-4558-9a70-acb177a976bd,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000661,uri_user,8/7/13 12:17,C,37.5,alfashir1_B12.csv,,,,,,
NEW,1017099b-019b-48b8-b5cd-eea4c7e7d139,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000661,uri_user,8/7/13 12:25,C,39.5,alfashir1_B12.csv,,,,,,
NEW,1db59eb8-61f5-4e96-947e-b815e1aba14f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000661,uri_user,8/7/13 12:32,C,39.5,alfashir1_B12.csv,,,,,,
NEW,efb6ee21-e062-48ec-8834-1565c6db0ff4,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000661,uri_user,8/7/13 12:39,C,40,alfashir1_B12.csv,,,,,,
NEW,040d242d-0f09-4a22-a3a2-50d8e9f872ad,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000661,uri_user,8/7/13 12:47,C,38.5,alfashir1_B12.csv,,,,,,
NEW,6302c252-a06f-44a1-8028-66ad98a8c6fd,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000662,uri_user,8/7/13 12:54,C,37.5,alfashir1_B12.csv,,,,,,
NEW,e94b6038-0acd-4eab-9814-e7a3461c042e,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000662,uri_user,8/7/13 13:02,C,38,alfashir1_B12.csv,,,,,,
NEW,7ea27e75-0cb8-4933-a367-acf3d1f03ad3,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000662,uri_user,8/7/13 13:09,C,38.5,alfashir1_B12.csv,,,,,,
NEW,fffab88c-6995-44c7-9a8b-8dd08b2e1947,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000662,uri_user,8/7/13 13:16,C,38.5,alfashir1_B12.csv,,,,,,
NEW,6d72ef0f-66d1-4a8e-bbe8-0d4fe5e7298e,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000662,uri_user,8/7/13 13:24,C,34,alfashir1_B12.csv,,,,,,
NEW,d911e390-989d-457d-9d77-e40bed16ca14,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000662,uri_user,8/7/13 13:31,C,31,alfashir1_B12.csv,,,,,,
NEW,43e004db-9b60-4975-b1f5-977cd5b62d5f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000662,uri_user,8/7/13 13:39,C,30,alfashir1_B12.csv,,,,,,
NEW,0f8648a6-adf4-4894-bfa2-b9d3752f6154,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000663,uri_user,8/7/13 13:46,C,29,alfashir1_B12.csv,,,,,,
NEW,cfc9fcaa-6a4d-44cb-89d5-ca5c240989aa,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000663,uri_user,8/7/13 13:53,C,28.5,alfashir1_B12.csv,,,,,,
NEW,3453ad13-7797-4767-a7ab-18ac66799b6f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000663,uri_user,8/7/13 14:01,C,28.5,alfashir1_B12.csv,,,,,,
NEW,6afa8d77-4ce5-4498-bd6d-e86944557bc6,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000663,uri_user,8/7/13 14:08,C,28.5,alfashir1_B12.csv,,,,,,
NEW,6e2c18c7-4d1f-47b7-be4c-0df613398501,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000663,uri_user,8/7/13 14:15,C,28.5,alfashir1_B12.csv,,,,,,
NEW,456cedde-4db0-434b-9eca-b3061b9cfa94,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000663,uri_user,8/7/13 14:23,C,28.5,alfashir1_B12.csv,,,,,,
NEW,e35292c4-5ac1-495c-9a6d-d5b66ce3e468,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000663,uri_user,8/7/13 14:30,C,28,alfashir1_B12.csv,,,,,,
NEW,fda75e58-b2b7-4431-a659-7dcc89343df7,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000664,uri_user,8/7/13 14:38,C,27.5,alfashir1_B12.csv,,,,,,
NEW,4a7a338c-8741-49ae-9442-bb128690b31f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000664,uri_user,8/7/13 14:45,C,27.5,alfashir1_B12.csv,,,,,,
NEW,170cb965-b061-42cb-b224-faf4a792fd1e,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000664,uri_user,8/7/13 14:52,C,27,alfashir1_B12.csv,,,,,,
NEW,345d0ff0-b318-40ec-b281-d7446e47b16a,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000664,uri_user,8/7/13 15:00,C,27,alfashir1_B12.csv,,,,,,
NEW,4e498335-67fb-454e-a16e-14cfd78fff7b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000664,uri_user,8/7/13 15:07,C,27,alfashir1_B12.csv,,,,,,
NEW,485ef3ca-ee77-4f33-8fd2-250f514eaa99,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000664,uri_user,8/7/13 15:15,C,27,alfashir1_B12.csv,,,,,,
NEW,7dab314e-358a-4c78-ace6-e7654b28e5b8,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000664,uri_user,8/7/13 15:22,C,27.5,alfashir1_B12.csv,,,,,,
NEW,b70c4ed2-3c4f-489a-8268-92181a4d3985,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000665,uri_user,8/7/13 15:29,C,27.5,alfashir1_B12.csv,,,,,,
NEW,53ffd4dd-3741-4c6e-872d-4915dcb4f3d9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000665,uri_user,8/7/13 15:37,C,28,alfashir1_B12.csv,,,,,,
